,0.0,1.0,2.0,3.0,5.0,4.0
Total Rows,33.0,,,,,
AGE_min,8.0,,,,,
AGE_25%,20.0,,,,,
AGE_50%,29.0,,,,,
AGE_75%,41.0,,,,,
AGE_max,63.0,,,,,
AGE_std,15.469789718654676,,,,,
LOS_min,0.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,4.0,,,,,
LOS_max,8.0,,,,,
LOS_std,1.6225214197586908,,,,,
RACE,0.0,18.0,6.0,6.0,1.0,0.0
ZIPINC_QRTL,0.0,7.0,8.0,7.0,0.0,11.0
DIED,33.0,0.0,0.0,0.0,0.0,0.0
