,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,60.0,0.0,1.0,2.0,0.0,5.0
50%,60.0,0.0,1.0,2.0,0.0,5.0
75%,60.0,0.0,1.0,2.0,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,60.0,0.0,1.0,2.0,0.0,5.0
mean,60.0,0.0,1.0,2.0,0.0,5.0
min,60.0,0.0,1.0,2.0,0.0,5.0
std,,,,,,
