,0.0,1.0,2.0,3.0,4.0,5.0,6.0
Total Rows,211.0,,,,,,
AGE_min,0.0,,,,,,
AGE_25%,43.0,,,,,,
AGE_50%,58.0,,,,,,
AGE_75%,67.0,,,,,,
AGE_max,84.0,,,,,,
AGE_std,19.110230316005104,,,,,,
LOS_min,0.0,,,,,,
LOS_25%,5.0,,,,,,
LOS_50%,6.0,,,,,,
LOS_75%,24.5,,,,,,
LOS_max,55.0,,,,,,
LOS_std,13.385585944627902,,,,,,
RACE,0.0,140.0,19.0,22.0,10.0,2.0,11.0
ZIPINC_QRTL,0.0,55.0,68.0,39.0,48.0,0.0,0.0
DIED,207.0,4.0,0.0,0.0,0.0,0.0,0.0
