,0.0,1.0,2.0,3.0,6.0
Total Rows,9.0,,,,
AGE_min,32.0,,,,
AGE_25%,57.0,,,,
AGE_50%,70.0,,,,
AGE_75%,72.0,,,,
AGE_max,75.0,,,,
AGE_std,13.546217184144066,,,,
LOS_min,1.0,,,,
LOS_25%,3.0,,,,
LOS_50%,4.0,,,,
LOS_75%,4.0,,,,
LOS_max,6.0,,,,
LOS_std,1.509230856356236,,,,
RACE,0.0,3.0,1.0,2.0,3.0
ZIPINC_QRTL,0.0,1.0,3.0,4.0,0.0
DIED,9.0,0.0,0.0,0.0,0.0
