,0.0,1.0,2.0,6.0,3.0,4.0
Total Rows,5.0,,,,,
AGE_min,52.0,,,,,
AGE_25%,58.0,,,,,
AGE_50%,63.0,,,,,
AGE_75%,66.0,,,,,
AGE_max,67.0,,,,,
AGE_std,6.220932405998316,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,6.0,,,,,
LOS_std,1.9235384061671346,,,,,
RACE,0.0,3.0,1.0,1.0,0.0,0.0
ZIPINC_QRTL,0.0,3.0,0.0,0.0,1.0,1.0
DIED,5.0,0.0,0.0,0.0,0.0,0.0
