,0.0,1.0,2.0,3.0,4.0
Total Rows,47.0,,,,
AGE_min,36.0,,,,
AGE_25%,54.0,,,,
AGE_50%,58.0,,,,
AGE_75%,67.5,,,,
AGE_max,87.0,,,,
AGE_std,10.794952052891983,,,,
LOS_min,1.0,,,,
LOS_25%,4.0,,,,
LOS_50%,4.0,,,,
LOS_75%,5.0,,,,
LOS_max,15.0,,,,
LOS_std,1.7784297036756382,,,,
RACE,0.0,35.0,8.0,4.0,0.0
ZIPINC_QRTL,0.0,16.0,14.0,12.0,3.0
DIED,47.0,0.0,0.0,0.0,0.0
