,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,59.0,0.6666666666666666,2.0,2.6666666666666665,0.0,4.0
50%,59.0,0.6666666666666666,2.0,2.6666666666666665,0.0,4.0
75%,59.0,0.6666666666666666,2.0,2.6666666666666665,0.0,4.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,59.0,0.6666666666666666,2.0,2.6666666666666665,0.0,4.0
mean,59.0,0.6666666666666666,2.0,2.6666666666666665,0.0,4.0
min,59.0,0.6666666666666666,2.0,2.6666666666666665,0.0,4.0
std,,,,,,
