,0.0,1.0,2.0,3.0,4.0,5.0
Total Rows,29.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,17.0,,,,,
AGE_50%,52.0,,,,,
AGE_75%,62.0,,,,,
AGE_max,78.0,,,,,
AGE_std,24.87594838155469,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.0,,,,,
LOS_50%,8.0,,,,,
LOS_75%,23.0,,,,,
LOS_max,35.0,,,,,
LOS_std,11.89454898541775,,,,,
RACE,0.0,14.0,5.0,6.0,1.0,1.0
ZIPINC_QRTL,0.0,10.0,11.0,2.0,5.0,0.0
DIED,29.0,0.0,0.0,0.0,0.0,0.0
