,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,32.4,0.8,1.4,2.2,0.0,5.0
50%,32.4,0.8,1.4,2.2,0.0,5.0
75%,32.4,0.8,1.4,2.2,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,32.4,0.8,1.4,2.2,0.0,5.0
mean,32.4,0.8,1.4,2.2,0.0,5.0
min,32.4,0.8,1.4,2.2,0.0,5.0
std,,,,,,
