,0.0,1.0,2.0,3.0,4.0
Total Rows,19.0,,,,
AGE_min,20.0,,,,
AGE_25%,51.0,,,,
AGE_50%,61.0,,,,
AGE_75%,66.5,,,,
AGE_max,90.0,,,,
AGE_std,16.110727964792762,,,,
LOS_min,2.0,,,,
LOS_25%,5.0,,,,
LOS_50%,5.0,,,,
LOS_75%,7.0,,,,
LOS_max,15.0,,,,
LOS_std,3.297172277761623,,,,
RACE,0.0,13.0,4.0,2.0,0.0
ZIPINC_QRTL,0.0,3.0,6.0,4.0,5.0
DIED,19.0,0.0,0.0,0.0,0.0
