,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,18.333333333333332,0.5,3.1666666666666665,2.5,0.0,2.3333333333333335
50%,18.333333333333332,0.5,3.1666666666666665,2.5,0.0,2.3333333333333335
75%,18.333333333333332,0.5,3.1666666666666665,2.5,0.0,2.3333333333333335
count,1.0,1.0,1.0,1.0,1.0,1.0
max,18.333333333333332,0.5,3.1666666666666665,2.5,0.0,2.3333333333333335
mean,18.333333333333332,0.5,3.1666666666666665,2.5,0.0,2.3333333333333335
min,18.333333333333332,0.5,3.1666666666666665,2.5,0.0,2.3333333333333335
std,,,,,,
