,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,40.1,0.5,2.3,2.2,0.0,21.9
50%,40.1,0.5,2.3,2.2,0.0,21.9
75%,40.1,0.5,2.3,2.2,0.0,21.9
count,1.0,1.0,1.0,1.0,1.0,1.0
max,40.1,0.5,2.3,2.2,0.0,21.9
mean,40.1,0.5,2.3,2.2,0.0,21.9
min,40.1,0.5,2.3,2.2,0.0,21.9
std,,,,,,
