,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,15.25,0.0,1.0,4.0,0.0,3.5
50%,15.25,0.0,1.0,4.0,0.0,3.5
75%,15.25,0.0,1.0,4.0,0.0,3.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,15.25,0.0,1.0,4.0,0.0,3.5
mean,15.25,0.0,1.0,4.0,0.0,3.5
min,15.25,0.0,1.0,4.0,0.0,3.5
std,,,,,,
