,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,65.75,0.0,1.75,1.75,0.0,5.0
50%,65.75,0.0,1.75,1.75,0.0,5.0
75%,65.75,0.0,1.75,1.75,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,65.75,0.0,1.75,1.75,0.0,5.0
mean,65.75,0.0,1.75,1.75,0.0,5.0
min,65.75,0.0,1.75,1.75,0.0,5.0
std,,,,,,
