,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,40.86666666666667,0.4,1.7333333333333334,2.4,0.0,5.8
50%,40.86666666666667,0.4,1.7333333333333334,2.4,0.0,5.8
75%,40.86666666666667,0.4,1.7333333333333334,2.4,0.0,5.8
count,1.0,1.0,1.0,1.0,1.0,1.0
max,40.86666666666667,0.4,1.7333333333333334,2.4,0.0,5.8
mean,40.86666666666667,0.4,1.7333333333333334,2.4,0.0,5.8
min,40.86666666666667,0.4,1.7333333333333334,2.4,0.0,5.8
std,,,,,,
