,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,73.0,0.0,1.0,3.0,0.0,1.0
50%,73.0,0.0,1.0,3.0,0.0,1.0
75%,73.0,0.0,1.0,3.0,0.0,1.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,73.0,0.0,1.0,3.0,0.0,1.0
mean,73.0,0.0,1.0,3.0,0.0,1.0
min,73.0,0.0,1.0,3.0,0.0,1.0
std,,,,,,
