,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,16.5625,0.5,2.0,2.475,0.0,3.4
50%,17.275,0.5,2.0,2.5,0.0,3.45
75%,17.3375,0.5,2.0,2.525,0.0,3.475
count,1.2,1.2,1.2,1.1,1.2,1.2
max,17.4,0.5,2.0,2.55,0.0,3.5
mean,16.841666666666665,0.5,2.0,2.5,0.0,3.4333333333333336
min,15.85,0.5,2.0,2.45,0.0,3.35
std,6.002107917828261,0.0,0.0,0.7071067811865476,0.0,0.663854610520907
