,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,62.04545454545455,0.19318181818181818,1.4886363636363635,2.8181818181818183,0.0,2.8863636363636362
50%,62.18181818181818,0.20454545454545456,1.5227272727272727,2.8181818181818183,0.0,2.909090909090909
75%,62.31818181818182,0.2159090909090909,1.5568181818181819,2.8181818181818183,0.0,2.9318181818181817
count,1.0454545454545454,1.0454545454545454,1.0454545454545454,1.0454545454545454,1.0454545454545454,1.0454545454545454
max,62.45454545454545,0.22727272727272727,1.5909090909090908,2.8181818181818183,0.0,2.9545454545454546
mean,62.18181818181818,0.20454545454545456,1.5227272727272727,2.8181818181818183,0.0,2.909090909090909
min,61.90909090909091,0.18181818181818182,1.4545454545454546,2.8181818181818183,0.0,2.8636363636363638
std,8.48528137423857,0.7071067811865476,2.1213203435596424,0.0,0.0,1.4142135623730951
