,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,58.575,0.35,1.8392857142857142,2.575,0.0,6.05
50%,59.15,0.36666666666666664,1.9285714285714286,2.6166666666666667,0.0,6.366666666666666
75%,59.725,0.38333333333333336,2.017857142857143,2.658333333333333,0.0,6.683333333333334
count,1.1666666666666667,1.1666666666666667,1.0666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667
max,60.3,0.4,2.107142857142857,2.7,0.0,7.0
mean,59.15,0.36666666666666664,1.9285714285714286,2.6166666666666667,0.0,6.366666666666666
min,58.0,0.3333333333333333,1.75,2.533333333333333,0.0,5.733333333333333
std,9.758073580374354,0.282842712474619,1.7677669529663689,0.7071067811865475,0.0,5.374011537017761
