,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,22.5,0.0,1.75,2.75,0.0,3.0
50%,22.5,0.0,1.75,2.75,0.0,3.0
75%,22.5,0.0,1.75,2.75,0.0,3.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,22.5,0.0,1.75,2.75,0.0,3.0
mean,22.5,0.0,1.75,2.75,0.0,3.0
min,22.5,0.0,1.75,2.75,0.0,3.0
std,,,,,,
