,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,45.958333333333336,1.0,1.5833333333333333,2.75,0.0,3.8333333333333335
50%,46.25,1.0,1.6666666666666667,2.8333333333333335,0.0,4.0
75%,46.541666666666664,1.0,1.75,2.9166666666666665,0.0,4.166666666666667
count,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667
max,46.833333333333336,1.0,1.8333333333333333,3.0,0.0,4.333333333333333
mean,46.25,1.0,1.6666666666666667,2.8333333333333335,0.0,4.0
min,45.666666666666664,1.0,1.5,2.6666666666666665,0.0,3.6666666666666665
std,4.949747468305833,0.0,1.4142135623730951,1.4142135623730951,0.0,2.8284271247461903
