,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,63.5,0.25,1.75,1.875,0.0,5.125
50%,63.5,0.25,1.75,1.875,0.0,5.125
75%,63.5,0.25,1.75,1.875,0.0,5.125
count,1.125,1.125,1.125,1.125,1.125,1.125
max,63.5,0.25,1.75,1.875,0.0,5.125
mean,63.5,0.25,1.75,1.875,0.0,5.125
min,63.5,0.25,1.75,1.875,0.0,5.125
std,0.0,0.0,0.0,0.0,0.0,0.0
