,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,21.0,0.5,1.0,3.0,0.0,3.0
50%,21.0,0.5,1.0,3.0,0.0,3.0
75%,21.0,0.5,1.0,3.0,0.0,3.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,21.0,0.5,1.0,3.0,0.0,3.0
mean,21.0,0.5,1.0,3.0,0.0,3.0
min,21.0,0.5,1.0,3.0,0.0,3.0
std,,,,,,
