,0.0,1.0,6.0,2.0,4.0
Total Rows,2.0,,,,
AGE_min,8.0,,,,
AGE_25%,8.5,,,,
AGE_50%,9.0,,,,
AGE_75%,9.5,,,,
AGE_max,10.0,,,,
AGE_std,1.4142135623730951,,,,
LOS_min,4.0,,,,
LOS_25%,4.0,,,,
LOS_50%,4.0,,,,
LOS_75%,4.0,,,,
LOS_max,4.0,,,,
LOS_std,0.0,,,,
RACE,0.0,1.0,1.0,0.0,0.0
ZIPINC_QRTL,0.0,0.0,0.0,1.0,1.0
DIED,2.0,0.0,0.0,0.0,0.0
