,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,13.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,3.0,,,,,
AGE_50%,11.0,,,,,
AGE_75%,57.0,,,,,
AGE_max,69.0,,,,,
AGE_std,28.948229652260256,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,2.0,,,,,
LOS_75%,3.0,,,,,
LOS_max,5.0,,,,,
LOS_std,1.2659242088545835,,,,,
RACE,0.0,7.0,2.0,2.0,1.0,1.0
ZIPINC_QRTL,0.0,2.0,3.0,3.0,5.0,0.0
DIED,13.0,0.0,0.0,0.0,0.0,0.0
