,0.0,1.0,3.0,6.0,2.0,4.0
Total Rows,18.0,,,,,
AGE_min,42.0,,,,,
AGE_25%,52.25,,,,,
AGE_50%,68.5,,,,,
AGE_75%,76.5,,,,,
AGE_max,86.0,,,,,
AGE_std,14.332763326559306,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,2.5,,,,,
LOS_75%,5.75,,,,,
LOS_max,15.0,,,,,
LOS_std,3.4209084143082475,,,,,
RACE,0.0,13.0,3.0,2.0,0.0,0.0
ZIPINC_QRTL,0.0,9.0,5.0,0.0,1.0,3.0
DIED,18.0,0.0,0.0,0.0,0.0,0.0
