,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,63.8,0.4,1.5,2.4,0.0,2.4
50%,63.8,0.4,1.5,2.4,0.0,2.4
75%,63.8,0.4,1.5,2.4,0.0,2.4
count,1.0,1.0,0.8,1.0,1.0,1.0
max,63.8,0.4,1.5,2.4,0.0,2.4
mean,63.8,0.4,1.5,2.4,0.0,2.4
min,63.8,0.4,1.5,2.4,0.0,2.4
std,,,,,,
