,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,50.0,0.0,1.0,4.0,0.0,1.0
50%,50.0,0.0,1.0,4.0,0.0,1.0
75%,50.0,0.0,1.0,4.0,0.0,1.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,50.0,0.0,1.0,4.0,0.0,1.0
mean,50.0,0.0,1.0,4.0,0.0,1.0
min,50.0,0.0,1.0,4.0,0.0,1.0
std,,,,,,
