,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,51.0,,,,,
AGE_min,2.0,,,,,
AGE_25%,12.5,,,,,
AGE_50%,25.0,,,,,
AGE_75%,48.0,,,,,
AGE_max,72.0,,,,,
AGE_std,20.113754926788335,,,,,
LOS_min,0.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,4.0,,,,,
LOS_max,22.0,,,,,
LOS_std,4.7998365985259355,,,,,
RACE,0.0,24.0,12.0,10.0,2.0,3.0
ZIPINC_QRTL,0.0,15.0,13.0,17.0,5.0,0.0
DIED,51.0,0.0,0.0,0.0,0.0,0.0
