,0.0,1.0,2.0,3.0,4.0
Total Rows,16.0,,,,
AGE_min,12.0,,,,
AGE_25%,23.0,,,,
AGE_50%,53.5,,,,
AGE_75%,62.25,,,,
AGE_max,81.0,,,,
AGE_std,22.455047687917894,,,,
LOS_min,2.0,,,,
LOS_25%,2.75,,,,
LOS_50%,4.0,,,,
LOS_75%,5.0,,,,
LOS_max,16.0,,,,
LOS_std,3.383784863137726,,,,
RACE,0.0,9.0,5.0,1.0,1.0
ZIPINC_QRTL,0.0,1.0,3.0,7.0,5.0
DIED,16.0,0.0,0.0,0.0,0.0
