,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,75.5,1.0,1.0,3.5,0.0,3.5
50%,75.5,1.0,1.0,3.5,0.0,3.5
75%,75.5,1.0,1.0,3.5,0.0,3.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,75.5,1.0,1.0,3.5,0.0,3.5
mean,75.5,1.0,1.0,3.5,0.0,3.5
min,75.5,1.0,1.0,3.5,0.0,3.5
std,,,,,,
