,0.0,1.0,6.0,2.0,4.0
Total Rows,8.0,,,,
AGE_min,39.0,,,,
AGE_25%,55.0,,,,
AGE_50%,63.0,,,,
AGE_75%,70.25,,,,
AGE_max,72.0,,,,
AGE_std,11.856282240712245,,,,
LOS_min,1.0,,,,
LOS_25%,3.0,,,,
LOS_50%,6.0,,,,
LOS_75%,7.25,,,,
LOS_max,13.0,,,,
LOS_std,4.086126352846737,,,,
RACE,0.0,5.0,2.0,0.0,0.0
ZIPINC_QRTL,0.0,2.0,0.0,3.0,3.0
DIED,8.0,0.0,0.0,0.0,0.0
