,0.0,1.0,6.0,2.0,3.0,4.0
Total Rows,10.0,,,,,
AGE_min,46.0,,,,,
AGE_25%,57.75,,,,,
AGE_50%,60.0,,,,,
AGE_75%,71.25,,,,,
AGE_max,75.0,,,,,
AGE_std,10.411532067856296,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,4.0,,,,,
LOS_max,10.0,,,,,
LOS_std,3.0550504633038935,,,,,
RACE,0.0,8.0,1.0,0.0,0.0,0.0
ZIPINC_QRTL,0.0,0.0,0.0,5.0,1.0,4.0
DIED,10.0,0.0,0.0,0.0,0.0,0.0
