,0.0,1.0,3.0,4.0,2.0
Total Rows,16.0,,,,
AGE_min,8.0,,,,
AGE_25%,22.75,,,,
AGE_50%,25.0,,,,
AGE_75%,36.0,,,,
AGE_max,67.0,,,,
AGE_std,13.875638123464208,,,,
LOS_min,0.0,,,,
LOS_25%,3.0,,,,
LOS_50%,3.5,,,,
LOS_75%,4.0,,,,
LOS_max,6.0,,,,
LOS_std,1.4142135623730951,,,,
RACE,0.0,6.0,6.0,2.0,0.0
ZIPINC_QRTL,0.0,8.0,2.0,4.0,2.0
DIED,16.0,0.0,0.0,0.0,0.0
