,0.0,1.0,2.0,3.0,6.0,4.0
Total Rows,7.0,,,,,
AGE_min,5.0,,,,,
AGE_25%,60.5,,,,,
AGE_50%,67.0,,,,,
AGE_75%,73.5,,,,,
AGE_max,77.0,,,,,
AGE_std,24.93897313347887,,,,,
LOS_min,1.0,,,,,
LOS_25%,1.0,,,,,
LOS_50%,2.0,,,,,
LOS_75%,2.0,,,,,
LOS_max,2.0,,,,,
LOS_std,0.5345224838248488,,,,,
RACE,0.0,3.0,1.0,1.0,2.0,0.0
ZIPINC_QRTL,0.0,0.0,1.0,1.0,0.0,5.0
DIED,7.0,0.0,0.0,0.0,0.0,0.0
