,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,36.29375,0.30625,1.7694805194805194,2.632911392405063,0.0,5.43125
50%,36.9625,0.325,1.8506493506493507,2.6962025316455698,0.0,5.575
75%,37.71875,0.3375,1.9253246753246753,2.7658227848101267,0.0,5.73125
count,1.175,1.175,1.125,1.1625,1.175,1.175
max,38.475,0.35,2.0,2.8354430379746836,0.0,5.8875
mean,37.02083333333333,0.32083333333333336,1.8463203463203461,2.7004219409282704,0.0,5.583333333333334
min,35.625,0.2875,1.6883116883116882,2.569620253164557,0.0,5.2875
std,11.728906140877045,0.26198287645660123,1.364730636380787,1.0965728686930616,0.0,2.5534126439749403
