,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,74.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,8.0,,,,,
AGE_50%,15.5,,,,,
AGE_75%,56.0,,,,,
AGE_max,74.0,,,,,
AGE_std,26.11931512755113,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,23.0,,,,,
LOS_std,3.4170771343605293,,,,,
RACE,0.0,45.0,7.0,10.0,2.0,7.0
ZIPINC_QRTL,0.0,21.0,19.0,21.0,10.0,0.0
DIED,74.0,0.0,0.0,0.0,0.0,0.0
