,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,74.0,0.0,3.0,4.0,0.0,3.0
50%,74.0,0.0,3.0,4.0,0.0,3.0
75%,74.0,0.0,3.0,4.0,0.0,3.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,74.0,0.0,3.0,4.0,0.0,3.0
mean,74.0,0.0,3.0,4.0,0.0,3.0
min,74.0,0.0,3.0,4.0,0.0,3.0
std,,,,,,
