,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,53.75,0.5,1.5,3.5,0.0,2.75
50%,53.75,0.5,1.5,3.5,0.0,2.75
75%,53.75,0.5,1.5,3.5,0.0,2.75
count,1.0,1.0,1.0,1.0,1.0,1.0
max,53.75,0.5,1.5,3.5,0.0,2.75
mean,53.75,0.5,1.5,3.5,0.0,2.75
min,53.75,0.5,1.5,3.5,0.0,2.75
std,,,,,,
