,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,41.714285714285715,0.7142857142857143,2.2857142857142856,2.5,0.0,3.142857142857143
50%,41.714285714285715,0.7142857142857143,2.2857142857142856,2.5,0.0,3.142857142857143
75%,41.714285714285715,0.7142857142857143,2.2857142857142856,2.5,0.0,3.142857142857143
count,1.0,1.0,1.0,0.8571428571428571,1.0,1.0
max,41.714285714285715,0.7142857142857143,2.2857142857142856,2.5,0.0,3.142857142857143
mean,41.714285714285715,0.7142857142857143,2.2857142857142856,2.5,0.0,3.142857142857143
min,41.714285714285715,0.7142857142857143,2.2857142857142856,2.5,0.0,3.142857142857143
std,,,,,,
