,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,56.2,0.0,4.4,2.5,0.0,1.9
50%,56.2,0.0,4.4,2.5,0.0,2.0
75%,56.2,0.0,4.4,2.5,0.0,2.1
count,1.2,1.2,1.2,1.0,1.2,1.2
max,56.2,0.0,4.4,2.5,0.0,2.2
mean,56.2,0.0,4.4,2.5,0.0,2.0
min,56.2,0.0,4.4,2.5,0.0,1.8
std,0.0,0.0,0.0,0.0,0.0,1.4142135623730951
