,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,20.0,,,,,
AGE_min,33.0,,,,,
AGE_25%,55.75,,,,,
AGE_50%,57.5,,,,,
AGE_75%,64.25,,,,,
AGE_max,71.0,,,,,
AGE_std,10.359206431707829,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.75,,,,,
LOS_50%,5.0,,,,,
LOS_75%,6.0,,,,,
LOS_max,55.0,,,,,
LOS_std,11.427575144544468,,,,,
RACE,0.0,13.0,3.0,2.0,1.0,1.0
ZIPINC_QRTL,0.0,5.0,7.0,4.0,4.0,0.0
DIED,20.0,0.0,0.0,0.0,0.0,0.0
