,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,77.0,0.0,1.0,4.0,0.0,1.0
50%,77.0,0.0,1.0,4.0,0.0,1.0
75%,77.0,0.0,1.0,4.0,0.0,1.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,77.0,0.0,1.0,4.0,0.0,1.0
mean,77.0,0.0,1.0,4.0,0.0,1.0
min,77.0,0.0,1.0,4.0,0.0,1.0
std,,,,,,
