,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,23.0,,,,,
AGE_min,1.0,,,,,
AGE_25%,8.0,,,,,
AGE_50%,17.0,,,,,
AGE_75%,33.0,,,,,
AGE_max,62.0,,,,,
AGE_std,19.39968623681725,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.5,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,16.0,,,,,
LOS_std,3.2180321976786432,,,,,
RACE,0.0,13.0,2.0,2.0,1.0,3.0
ZIPINC_QRTL,0.0,5.0,4.0,6.0,7.0,0.0
DIED,23.0,0.0,0.0,0.0,0.0,0.0
