,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,14.0,1.0,3.0,1.0,0.0,2.0
50%,14.0,1.0,3.0,1.0,0.0,2.0
75%,14.0,1.0,3.0,1.0,0.0,2.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,14.0,1.0,3.0,1.0,0.0,2.0
mean,14.0,1.0,3.0,1.0,0.0,2.0
min,14.0,1.0,3.0,1.0,0.0,2.0
std,,,,,,
