,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,22.0,1.0,3.5,2.0,0.0,4.0
50%,22.0,1.0,3.5,2.0,0.0,4.0
75%,22.0,1.0,3.5,2.0,0.0,4.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,22.0,1.0,3.5,2.0,0.0,4.0
mean,22.0,1.0,3.5,2.0,0.0,4.0
min,22.0,1.0,3.5,2.0,0.0,4.0
std,,,,,,
