,0.0,1.0,2.0,3.0,4.0,5.0,6.0
Total Rows,17.0,,,,,,
AGE_min,34.0,,,,,,
AGE_25%,54.0,,,,,,
AGE_50%,64.0,,,,,,
AGE_75%,68.0,,,,,,
AGE_max,88.0,,,,,,
AGE_std,12.34134609876134,,,,,,
LOS_min,1.0,,,,,,
LOS_25%,4.0,,,,,,
LOS_50%,4.0,,,,,,
LOS_75%,5.0,,,,,,
LOS_max,10.0,,,,,,
LOS_std,2.016476250935834,,,,,,
RACE,0.0,11.0,1.0,1.0,1.0,1.0,2.0
ZIPINC_QRTL,0.0,3.0,5.0,5.0,4.0,0.0,0.0
DIED,17.0,0.0,0.0,0.0,0.0,0.0,0.0
