,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,48.0,0.0,1.0,3.0,0.0,13.0
50%,48.0,0.0,1.0,3.0,0.0,13.0
75%,48.0,0.0,1.0,3.0,0.0,13.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,48.0,0.0,1.0,3.0,0.0,13.0
mean,48.0,0.0,1.0,3.0,0.0,13.0
min,48.0,0.0,1.0,3.0,0.0,13.0
std,,,,,,
