,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,16.0,0.0,6.0,2.0,0.0,4.0
50%,16.0,0.0,6.0,2.0,0.0,4.0
75%,16.0,0.0,6.0,2.0,0.0,4.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,16.0,0.0,6.0,2.0,0.0,4.0
mean,16.0,0.0,6.0,2.0,0.0,4.0
min,16.0,0.0,6.0,2.0,0.0,4.0
std,,,,,,
