,0.0,1.0,2.0,3.0,4.0
Total Rows,14.0,,,,
AGE_min,6.0,,,,
AGE_25%,12.0,,,,
AGE_50%,14.0,,,,
AGE_75%,15.0,,,,
AGE_max,60.0,,,,
AGE_std,16.845125163032826,,,,
LOS_min,1.0,,,,
LOS_25%,1.0,,,,
LOS_50%,1.0,,,,
LOS_75%,3.5,,,,
LOS_max,7.0,,,,
LOS_std,1.9386185179765922,,,,
RACE,0.0,8.0,1.0,5.0,0.0
ZIPINC_QRTL,0.0,4.0,4.0,3.0,2.0
DIED,14.0,0.0,0.0,0.0,0.0
