,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,56.0,0.5,1.75,2.3333333333333335,0.0,3.0
50%,56.0,0.5,1.75,2.3333333333333335,0.0,3.0
75%,56.0,0.5,1.75,2.3333333333333335,0.0,3.0
count,1.0,1.0,1.0,0.75,1.0,1.0
max,56.0,0.5,1.75,2.3333333333333335,0.0,3.0
mean,56.0,0.5,1.75,2.3333333333333335,0.0,3.0
min,56.0,0.5,1.75,2.3333333333333335,0.0,3.0
std,,,,,,
