,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,24.31640625,0.447265625,2.040650406504065,2.522,0.0,3.896484375
50%,25.23828125,0.484375,2.130081300813008,2.608,0.0,4.06640625
75%,26.97265625,0.51171875,2.2195121951219514,2.706,0.0,4.26171875
count,1.4765625,1.4765625,1.3828125,1.4453125,1.4765625,1.4765625
max,28.8203125,0.5390625,2.3495934959349594,2.776,0.0,4.4765625
mean,25.794270833333332,0.47565104166666666,2.135772357723577,2.6069333333333335,0.0,4.088411458333334
min,23.328125,0.3984375,1.943089430894309,2.424,0.0,3.7421875
std,10.833132167473128,0.2870595755625797,0.9298492703827884,0.7263822792740245,0.0,1.4534200232117649
