,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,3.0,0.2,1.6,2.25,0.0,2.0
50%,3.0,0.2,1.6,2.25,0.0,2.0
75%,3.0,0.2,1.6,2.25,0.0,2.0
count,1.0,1.0,1.0,0.8,1.0,1.0
max,3.0,0.2,1.6,2.25,0.0,2.0
mean,3.0,0.2,1.6,2.25,0.0,2.0
min,3.0,0.2,1.6,2.25,0.0,2.0
std,,,,,,
