,0.0,1.0,2.0,3.0,4.0
Total Rows,15.0,,,,
AGE_min,41.0,,,,
AGE_25%,56.0,,,,
AGE_50%,63.0,,,,
AGE_75%,67.5,,,,
AGE_max,90.0,,,,
AGE_std,12.752964174578993,,,,
LOS_min,2.0,,,,
LOS_25%,4.0,,,,
LOS_50%,4.0,,,,
LOS_75%,5.5,,,,
LOS_max,23.0,,,,
LOS_std,4.901894677425396,,,,
RACE,0.0,11.0,3.0,1.0,0.0
ZIPINC_QRTL,0.0,3.0,4.0,3.0,5.0
DIED,15.0,0.0,0.0,0.0,0.0
