,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,202.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,18.0,,,,,
AGE_50%,27.5,,,,,
AGE_75%,41.75,,,,,
AGE_max,81.0,,,,,
AGE_std,17.278845292884466,,,,,
LOS_min,1.0,,,,,
LOS_25%,4.0,,,,,
LOS_50%,5.0,,,,,
LOS_75%,5.75,,,,,
LOS_max,14.0,,,,,
LOS_std,1.7160149059034693,,,,,
RACE,0.0,93.0,15.0,58.0,12.0,14.0
ZIPINC_QRTL,0.0,45.0,60.0,54.0,40.0,0.0
DIED,202.0,0.0,0.0,0.0,0.0,0.0
