,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,9.0,0.0,3.0,2.0,0.0,6.0
50%,9.0,0.0,3.0,2.0,0.0,6.0
75%,9.0,0.0,3.0,2.0,0.0,6.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,9.0,0.0,3.0,2.0,0.0,6.0
mean,9.0,0.0,3.0,2.0,0.0,6.0
min,9.0,0.0,3.0,2.0,0.0,6.0
std,,,,,,
