,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,40.9,0.2,2.7,2.7,0.0,2.5
50%,40.9,0.2,2.7,2.7,0.0,2.5
75%,40.9,0.2,2.7,2.7,0.0,2.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,40.9,0.2,2.7,2.7,0.0,2.5
mean,40.9,0.2,2.7,2.7,0.0,2.5
min,40.9,0.2,2.7,2.7,0.0,2.5
std,,,,,,
