,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,33.0,1.0,1.5,2.5,0.0,1.5
50%,33.0,1.0,1.5,2.5,0.0,1.5
75%,33.0,1.0,1.5,2.5,0.0,1.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,33.0,1.0,1.5,2.5,0.0,1.5
mean,33.0,1.0,1.5,2.5,0.0,1.5
min,33.0,1.0,1.5,2.5,0.0,1.5
std,,,,,,
