,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,17.511904761904763,0.3333333333333333,1.8658536585365855,2.4017857142857144,0.0,5.535714285714286
50%,18.11904761904762,0.34523809523809523,1.9024390243902438,2.4702380952380953,0.0,5.7023809523809526
75%,19.041666666666668,0.375,1.9695121951219512,2.5386904761904763,0.0,6.017857142857143
count,1.2976190476190477,1.2976190476190477,1.2619047619047619,1.2976190476190477,1.2976190476190477,1.2976190476190477
max,19.964285714285715,0.40476190476190477,2.0365853658536586,2.607142857142857,0.0,6.333333333333333
mean,18.32936507936508,0.35714285714285715,1.9227642276422763,2.4702380952380953,0.0,5.801587301587301
min,16.904761904761905,0.32142857142857145,1.829268292682927,2.3333333333333335,0.0,5.369047619047619
std,8.136290551877861,0.21716561582452704,0.5686016360093349,0.7373769950147173,0.0,2.46313833501168
