,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,54.125,0.375,1.25,3.0,0.0,2.75
50%,54.125,0.375,1.25,3.0,0.0,2.75
75%,54.125,0.375,1.25,3.0,0.0,2.75
count,1.0,1.0,1.0,1.0,0.875,1.0
max,54.125,0.375,1.25,3.0,0.0,2.75
mean,54.125,0.375,1.25,3.0,0.0,2.75
min,54.125,0.375,1.25,3.0,0.0,2.75
std,,,,,,
