,0.0,1.0,2.0,3.0,6.0,4.0
Total Rows,54.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,1.0,,,,,
AGE_50%,4.0,,,,,
AGE_75%,12.75,,,,,
AGE_max,28.0,,,,,
AGE_std,7.304522210519264,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.5,,,,,
LOS_75%,5.0,,,,,
LOS_max,23.0,,,,,
LOS_std,3.695238403991552,,,,,
RACE,0.0,36.0,2.0,6.0,4.0,0.0
ZIPINC_QRTL,0.0,18.0,12.0,12.0,0.0,12.0
DIED,54.0,0.0,0.0,0.0,0.0,0.0
