,0.0,1.0,2.0,4.0,3.0
Total Rows,14.0,,,,
AGE_min,14.0,,,,
AGE_25%,46.0,,,,
AGE_50%,55.0,,,,
AGE_75%,64.75,,,,
AGE_max,73.0,,,,
AGE_std,15.445224020872764,,,,
LOS_min,1.0,,,,
LOS_25%,3.25,,,,
LOS_50%,4.0,,,,
LOS_75%,4.75,,,,
LOS_max,8.0,,,,
LOS_std,1.6104057232283402,,,,
RACE,0.0,11.0,2.0,1.0,0.0
ZIPINC_QRTL,0.0,4.0,5.0,3.0,2.0
DIED,14.0,0.0,0.0,0.0,0.0
