,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,50.0,1.0,1.0,2.0,0.0,3.0
50%,50.0,1.0,1.0,2.0,0.0,3.0
75%,50.0,1.0,1.0,2.0,0.0,3.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,50.0,1.0,1.0,2.0,0.0,3.0
mean,50.0,1.0,1.0,2.0,0.0,3.0
min,50.0,1.0,1.0,2.0,0.0,3.0
std,,,,,,
