,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,6.0,0.0,3.0,1.0,0.0,2.0
50%,6.0,0.0,3.0,1.0,0.0,2.0
75%,6.0,0.0,3.0,1.0,0.0,2.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,6.0,0.0,3.0,1.0,0.0,2.0
mean,6.0,0.0,3.0,1.0,0.0,2.0
min,6.0,0.0,3.0,1.0,0.0,2.0
std,,,,,,
